question_id,document_id,reasoning_type,question,return_column,value_column,expected_answer,expected_candidate_found,expected_value_text,expected_value,expected_value_rank,expected_logical_row_index,expected_row_position_ratio,expected_full_row,solver_answer,solver_value_text,solver_value,solver_value_rank,solver_logical_row_index,solver_row_position_ratio,solver_full_row,num_logical_rows,all_values,is_correct,expected_table,expected_row,expected_column,expected_is_bold,expected_block_id,solver_table,solver_row,solver_column,solver_is_bold,solver_block_id
B-train-00635-q02,B-train-00635,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Kỳ này lớn nhất?",Khoa,Kỳ này,Miền Bắc,True,9.746,9746.0,1,5,0.38461538461538464,Miền Bắc | 460 | 82 | 2 | 24 phút | 8.790 | HS4201 | 22/10/2026 | A | 9.746 | Đã đối chiếu,Miền Bắc,9.746,9746.0,1,5,0.38461538461538464,Miền Bắc | 460 | 82 | 2 | 24 phút | 8.790 | HS4201 | 22/10/2026 | A | 9.746 | Đã đối chiếu,14,"[{""logical_row"": 1, ""return"": ""Ngoại"", ""value_text"": ""3.406"", ""value"": 3406.0}, {""logical_row"": 2, ""return"": ""Nhi"", ""value_text"": ""7.538"", ""value"": 7538.0}, {""logical_row"": 3, ""return"": ""Sản"", ""value_text"": ""878"", ""value"": 878.0}, {""logical_row"": 4, ""return"": ""Mắt"", ""value_text"": ""1.285"", ""value"": 1285.0}, {""logical_row"": 5, ""return"": ""Miền Bắc"", ""value_text"": ""9.746"", ""value"": 9746.0}, {""logical_row"": 6, ""return"": ""Miền Bắc"", ""value_text"": ""7.741"", ""value"": 7741.0}, {""logical_row"": 7, ""return"": ""Ngoại"", ""value_text"": ""6.341"", ""value"": 6341.0}, {""logical_row"": 8, ""return"": ""Nhi"", ""value_text"": ""9.141"", ""value"": 9141.0}, {""logical_row"": 9, ""return"": ""Sản"", ""value_text"": ""4.696"", ""value"": 4696.0}, {""logical_row"": 10, ""return"": ""Mắt"", ""value_text"": ""4.480"", ""value"": 4480.0}, {""logical_row"": 11, ""return"": ""Tai Mũi Họng"", ""value_text"": ""9.260"", ""value"": 9260.0}]",True,1,8,0,False,p01_b00068,1,8,0,False,p01_b00068
B-train-00635-q06,B-train-00635,argmax,"Trong bảng 2 ở trang 1, Dự án nào có Kế hoạch năm lớn nhất?",Dự án,Kế hoạch năm,Nhà máy nước,True,9.772,9772.0,1,13,1.0,"Nhà máy nước | 6.840 | 2.978 | 43,5% | Không | 9.772 | lượt | 6.306 | 2,1% | HS9813 | 27/06/2026 | 9.494",Nhà máy nước,9.772,9772.0,1,13,1.0,"Nhà máy nước | 6.840 | 2.978 | 43,5% | Không | 9.772 | lượt | 6.306 | 2,1% | HS9813 | 27/06/2026 | 9.494",14,"[{""logical_row"": 0, ""return"": ""Cầu Đông Thành"", ""value_text"": ""592"", ""value"": 592.0}, {""logical_row"": 1, ""return"": ""Đường vành đai"", ""value_text"": ""947"", ""value"": 947.0}, {""logical_row"": 3, ""return"": ""Nhà máy nước"", ""value_text"": ""5.632"", ""value"": 5632.0}, {""logical_row"": 4, ""return"": ""Miền Trung"", ""value_text"": ""2.087"", ""value"": 2087.0}, {""logical_row"": 5, ""return"": ""Miền Trung"", ""value_text"": ""9.706"", ""value"": 9706.0}, {""logical_row"": 6, ""return"": ""Đường vành đai Đã đối chiếu"", ""value_text"": ""8.954"", ""value"": 8954.0}, {""logical_row"": 7, ""return"": ""Trường liên cấp"", ""value_text"": ""9.179"", ""value"": 9179.0}, {""logical_row"": 8, ""return"": ""Nhà máy nước"", ""value_text"": ""1.680"", ""value"": 1680.0}, {""logical_row"": 9, ""return"": ""Khu tái định cư"", ""value_text"": ""3.731"", ""value"": 3731.0}, {""logical_row"": 10, ""return"": ""Cầu Đông Thành"", ""value_text"": ""1.794"", ""value"": 1794.0}, {""logical_row"": 11, ""return"": ""Đường vành đai"", ""value_text"": ""2.646"", ""value"": 2646.0}, {""logical_row"": 12, ""return"": ""Trường liên cấp"", ""value_text"": ""3.416"", ""value"": 3416.0}, {""logical_row"": 13, ""return"": ""Nhà máy nước"", ""value_text"": ""9.772"", ""value"": 9772.0}]",True,2,16,0,False,p01_b00321,2,16,0,False,p01_b00321
B-train-00635-q08,B-train-00635,argmin,"Trong bảng 2 ở trang 1, Dự án nào có Kế hoạch năm nhỏ nhất?",Dự án,Kế hoạch năm,Cầu Đông Thành,True,592,592.0,1,0,0.0,"Cầu Đông Thành | 12.270 | 2.788 | 22,7% | Mặt bằng | 592 | kWh | 8.927 | 20,0% | HS7724 | 08/11/2026 | 9.021",Cầu Đông Thành,592,592.0,1,0,0.0,"Cầu Đông Thành | 12.270 | 2.788 | 22,7% | Mặt bằng | 592 | kWh | 8.927 | 20,0% | HS7724 | 08/11/2026 | 9.021",14,"[{""logical_row"": 0, ""return"": ""Cầu Đông Thành"", ""value_text"": ""592"", ""value"": 592.0}, {""logical_row"": 1, ""return"": ""Đường vành đai"", ""value_text"": ""947"", ""value"": 947.0}, {""logical_row"": 3, ""return"": ""Nhà máy nước"", ""value_text"": ""5.632"", ""value"": 5632.0}, {""logical_row"": 4, ""return"": ""Miền Trung"", ""value_text"": ""2.087"", ""value"": 2087.0}, {""logical_row"": 5, ""return"": ""Miền Trung"", ""value_text"": ""9.706"", ""value"": 9706.0}, {""logical_row"": 6, ""return"": ""Đường vành đai Đã đối chiếu"", ""value_text"": ""8.954"", ""value"": 8954.0}, {""logical_row"": 7, ""return"": ""Trường liên cấp"", ""value_text"": ""9.179"", ""value"": 9179.0}, {""logical_row"": 8, ""return"": ""Nhà máy nước"", ""value_text"": ""1.680"", ""value"": 1680.0}, {""logical_row"": 9, ""return"": ""Khu tái định cư"", ""value_text"": ""3.731"", ""value"": 3731.0}, {""logical_row"": 10, ""return"": ""Cầu Đông Thành"", ""value_text"": ""1.794"", ""value"": 1794.0}, {""logical_row"": 11, ""return"": ""Đường vành đai"", ""value_text"": ""2.646"", ""value"": 2646.0}, {""logical_row"": 12, ""return"": ""Trường liên cấp"", ""value_text"": ""3.416"", ""value"": 3416.0}, {""logical_row"": 13, ""return"": ""Nhà máy nước"", ""value_text"": ""9.772"", ""value"": 9772.0}]",True,2,3,0,False,p01_b00174,2,3,0,False,p01_b00174
B-train-00636-q01,B-train-00636,argmax,"Trong bảng 2 ở trang 1, Tuyến nào có Lũy kế lớn nhất?",Tuyến,Lũy kế,Nha Trang – Đà Lạt,True,8.872,8872.0,2,3,0.375,"Nha Trang – Đà Lạt | 13 | 83,6% | 39.000 | Điều chỉnh giờ | 501 | triệu đồng | Điều chỉnh kỳ sau | 8.872",Đồng bằng sông Cửu Long,9.332,9332.0,1,8,1.0,"23 Đã đối chiếu | 897 | 90,8% | 188.370 | Điều chỉnh giờ | 6.360 | hồ sơ | Điều chỉnh kỳ sau | 9.332 | 6.151 | B",9,"[{""logical_row"": 0, ""return"": ""Hà Nội – Hải Phòng"", ""value_text"": ""2.209"", ""value"": 2209.0}, {""logical_row"": 1, ""return"": ""Đà Nẵng – Huế"", ""value_text"": ""3.023"", ""value"": 3023.0}, {""logical_row"": 2, ""return"": ""Mức A | ưu tiên"", ""value_text"": ""7.797"", ""value"": 7797.0}, {""logical_row"": 3, ""return"": ""Nha Trang – Đà Lạt"", ""value_text"": ""8.872"", ""value"": 8872.0}, {""logical_row"": 4, ""return"": ""Hà Nội – Hải Phòng"", ""value_text"": ""3.963"", ""value"": 3963.0}, {""logical_row"": 5, ""return"": ""Đà Nẵng – Huế"", ""value_text"": ""8.707"", ""value"": 8707.0}, {""logical_row"": 6, ""return"": ""TP.HCM – Cần Thơ"", ""value_text"": ""4.490"", ""value"": 4490.0}, {""logical_row"": 7, ""return"": ""Đồng bằng sông Cửu Long"", ""value_text"": ""1.328"", ""value"": 1328.0}, {""logical_row"": 8, ""return"": ""Đồng bằng sông Cửu Long"", ""value_text"": ""9.332"", ""value"": 9332.0}]",False,2,6,0,False,p01_b00208,2,10,0,True,p01_b00250
B-train-00636-q03,B-train-00636,argmin,"Trong bảng 2 ở trang 1, Tuyến nào có Kế hoạch năm nhỏ nhất?",Tuyến,Kế hoạch năm,TP.HCM – Cần Thơ,True,250,250.0,1,6,0.75,TP.HCM – Cần Thơ | 26 | 468 | 64.116 | Bình thường | 5.839 Đã đối chiếu | hồ sơ | Đã đối chiếu | 4.490 | 250 | Cần rà soát,TP.HCM – Cần Thơ,250,250.0,1,6,0.75,TP.HCM – Cần Thơ | 26 | 468 | 64.116 | Bình thường | 5.839 Đã đối chiếu | hồ sơ | Đã đối chiếu | 4.490 | 250 | Cần rà soát,9,"[{""logical_row"": 1, ""return"": ""Đà Nẵng – Huế"", ""value_text"": ""1.878"", ""value"": 1878.0}, {""logical_row"": 4, ""return"": ""Hà Nội – Hải Phòng"", ""value_text"": ""1.472"", ""value"": 1472.0}, {""logical_row"": 5, ""return"": ""Đà Nẵng – Huế"", ""value_text"": ""7.804"", ""value"": 7804.0}, {""logical_row"": 6, ""return"": ""TP.HCM – Cần Thơ"", ""value_text"": ""250"", ""value"": 250.0}, {""logical_row"": 7, ""return"": ""Đồng bằng sông Cửu Long"", ""value_text"": ""7.037"", ""value"": 7037.0}, {""logical_row"": 8, ""return"": ""Đồng bằng sông Cửu Long"", ""value_text"": ""6.151"", ""value"": 6151.0}]",True,2,9,0,False,p01_b00239,2,9,0,False,p01_b00239
B-train-00636-q04,B-train-00636,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Tỷ trọng (%) lớn nhất?",Phòng ban,Tỷ trọng (%),Kế toán,True,"34,4%",34.4,1,7,0.5384615384615384,"Kế toán | 26 | 21 | 5 | -5 | 6.165 | 4.802 | 3.305 | A | HS8826 | 34,4%",Kế toán,"34,4%",34.4,1,7,0.5384615384615384,"Kế toán | 26 | 21 | 5 | -5 | 6.165 | 4.802 | 3.305 | A | HS8826 | 34,4%",14,"[{""logical_row"": 1, ""return"": ""Kế toán"", ""value_text"": ""26,4%"", ""value"": 26.4}, {""logical_row"": 2, ""return"": ""Vận hành"", ""value_text"": ""27,3%"", ""value"": 27.3}, {""logical_row"": 3, ""return"": ""Công nghệ Đã đối chiếu"", ""value_text"": ""3,6%"", ""value"": 3.6}, {""logical_row"": 6, ""return"": ""Kinh doanh"", ""value_text"": ""31,5%"", ""value"": 31.5}, {""logical_row"": 7, ""return"": ""Kế toán"", ""value_text"": ""34,4%"", ""value"": 34.4}, {""logical_row"": 8, ""return"": ""Vận hành"", ""value_text"": ""19,7%"", ""value"": 19.7}, {""logical_row"": 9, ""return"": ""Công nghệ"", ""value_text"": ""13,6%"", ""value"": 13.6}, {""logical_row"": 10, ""return"": ""Hành chính"", ""value_text"": ""15,6%"", ""value"": 15.6}, {""logical_row"": 11, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""3,9%"", ""value"": 3.9}, {""logical_row"": 13, ""return"": ""Kế toán"", ""value_text"": ""30,8%"", ""value"": 30.8}]",True,1,10,0,False,p01_b00084,1,10,0,False,p01_b00084
B-train-00636-q05,B-train-00636,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Lũy kế nhỏ nhất?",Phòng ban,Lũy kế,Kinh doanh,True,4.307,4307.0,3,6,0.46153846153846156,"Kinh doanh | 9 | 7 | 2 | -2 | 4.307 | 4.963 | 7.111 | C | HS6403 | 31,5%",Kế toán,2.642,2642.0,1,13,1.0,"Kế toán | 18 Đã đối chiếu | 22 | 0 | +4 | 2.642 | 7.621 | 7.765 | C | HS7915 | 30,8%",14,"[{""logical_row"": 1, ""return"": ""Kế toán"", ""value_text"": ""4.479"", ""value"": 4479.0}, {""logical_row"": 2, ""return"": ""Vận hành"", ""value_text"": ""8.662"", ""value"": 8662.0}, {""logical_row"": 3, ""return"": ""Công nghệ Đã đối chiếu"", ""value_text"": ""9.206"", ""value"": 9206.0}, {""logical_row"": 4, ""return"": ""Hà Nội"", ""value_text"": ""4.984"", ""value"": 4984.0}, {""logical_row"": 5, ""return"": ""Hà Nội"", ""value_text"": ""4.128"", ""value"": 4128.0}, {""logical_row"": 6, ""return"": ""Kinh doanh"", ""value_text"": ""4.307"", ""value"": 4307.0}, {""logical_row"": 7, ""return"": ""Kế toán"", ""value_text"": ""6.165"", ""value"": 6165.0}, {""logical_row"": 8, ""return"": ""Vận hành"", ""value_text"": ""5.711"", ""value"": 5711.0}, {""logical_row"": 9, ""return"": ""Công nghệ"", ""value_text"": ""5.559"", ""value"": 5559.0}, {""logical_row"": 10, ""return"": ""Hành chính"", ""value_text"": ""5.447"", ""value"": 5447.0}, {""logical_row"": 11, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""8.269"", ""value"": 8269.0}, {""logical_row"": 12, ""return"": ""Kinh doanh"", ""value_text"": ""8.627"", ""value"": 8627.0}, {""logical_row"": 13, ""return"": ""Kế toán"", ""value_text"": ""2.642"", ""value"": 2642.0}]",False,1,9,0,False,p01_b00073,1,16,0,False,p01_b00148
B-train-00637-q05,B-train-00637,argmax,"Trong bảng 2 ở trang 1, Phòng ban nào có Kế hoạch năm lớn nhất?",Phòng ban,Kế hoạch năm,Kế toán,True,5.989,5989.0,1,7,0.875,Kế toán | 30 | 33 | 0 | +3 | HS1551 | 27/12/2026 Đã đối chiếu | 5.989 | Không phát sinh,Kế toán,5.989,5989.0,1,7,0.875,Kế toán | 30 | 33 | 0 | +3 | HS1551 | 27/12/2026 Đã đối chiếu | 5.989 | Không phát sinh,9,"[{""logical_row"": 4, ""return"": ""Hành chính"", ""value_text"": ""2.210"", ""value"": 2210.0}, {""logical_row"": 5, ""return"": ""Chăm sóc khách hàng"", ""value_text"": ""1.136"", ""value"": 1136.0}, {""logical_row"": 6, ""return"": ""Kinh doanh"", ""value_text"": ""4.436"", ""value"": 4436.0}, {""logical_row"": 7, ""return"": ""Kế toán"", ""value_text"": ""5.989"", ""value"": 5989.0}, {""logical_row"": 8, ""return"": ""Vận hành"", ""value_text"": ""2.378"", ""value"": 2378.0}]",True,2,10,0,True,p01_b00170,2,10,0,True,p01_b00170
B-train-00637-q06,B-train-00637,argmin,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Kế hoạch năm nhỏ nhất?",Nhóm chế độ,Kế hoạch năm,Hưu trí,True,1.662,1662.0,1,0,0.0,"Hưu trí | 714 | 25 | 9.765 Đã đối chiếu | 7.182 | 1.662 | 2,0% | 281",Hưu trí,1.662,1662.0,1,0,0.0,"Hưu trí | 714 | 25 | 9.765 Đã đối chiếu | 7.182 | 1.662 | 2,0% | 281",10,"[{""logical_row"": 0, ""return"": ""Hưu trí"", ""value_text"": ""1.662"", ""value"": 1662.0}, {""logical_row"": 1, ""return"": ""Hà Nội"", ""value_text"": ""4.567"", ""value"": 4567.0}, {""logical_row"": 2, ""return"": ""Hà Nội"", ""value_text"": ""5.385"", ""value"": 5385.0}, {""logical_row"": 3, ""return"": ""Thai sản"", ""value_text"": ""6.775"", ""value"": 6775.0}, {""logical_row"": 4, ""return"": ""Tai nạn lao động"", ""value_text"": ""7.093"", ""value"": 7093.0}, {""logical_row"": 6, ""return"": ""Thất nghiệp Đã đối chiếu"", ""value_text"": ""4.999"", ""value"": 4999.0}, {""logical_row"": 7, ""return"": ""Ốm đau"", ""value_text"": ""8.654"", ""value"": 8654.0}, {""logical_row"": 9, ""return"": ""Tai nạn lao động"", ""value_text"": ""7.593"", ""value"": 7593.0}]",True,1,3,0,False,p01_b00013,1,3,0,False,p01_b00013
B-train-00637-q10,B-train-00637,argmax,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Kỳ trước lớn nhất?",Nhóm chế độ,Kỳ trước,Hưu trí,True,7.182,7182.0,1,0,0.0,"Hưu trí | 714 | 25 | 9.765 Đã đối chiếu | 7.182 | 1.662 | 2,0% | 281",Hưu trí,7.182,7182.0,1,0,0.0,"Hưu trí | 714 | 25 | 9.765 Đã đối chiếu | 7.182 | 1.662 | 2,0% | 281",10,"[{""logical_row"": 0, ""return"": ""Hưu trí"", ""value_text"": ""7.182"", ""value"": 7182.0}, {""logical_row"": 1, ""return"": ""Hà Nội"", ""value_text"": ""4.714"", ""value"": 4714.0}, {""logical_row"": 2, ""return"": ""Hà Nội"", ""value_text"": ""3.340"", ""value"": 3340.0}, {""logical_row"": 3, ""return"": ""Thai sản"", ""value_text"": ""4.584"", ""value"": 4584.0}, {""logical_row"": 4, ""return"": ""Tai nạn lao động"", ""value_text"": ""6.500"", ""value"": 6500.0}, {""logical_row"": 6, ""return"": ""Thất nghiệp Đã đối chiếu"", ""value_text"": ""1.717"", ""value"": 1717.0}, {""logical_row"": 7, ""return"": ""Ốm đau"", ""value_text"": ""3.825"", ""value"": 3825.0}, {""logical_row"": 9, ""return"": ""Tai nạn lao động"", ""value_text"": ""6.104"", ""value"": 6104.0}]",True,1,3,0,False,p01_b00013,1,3,0,False,p01_b00013
B-train-00638-q01,B-train-00638,argmin,"Trong bảng 1 ở trang 1, Điểm đến nào có Công suất phòng nhỏ nhất?",Điểm đến,Công suất phòng,Nha Trang,True,"48,4%",48.4,1,3,0.1875,"Nha Trang | 18.702 | 6.532 | 75.702 | 48,4% | HS0156 | 7.964 | 4.911 | 6.476 | C | hồ sơ",Nha Trang,"48,4%",48.4,1,3,0.1875,"Nha Trang | 18.702 | 6.532 | 75.702 | 48,4% | HS0156 | 7.964 | 4.911 | 6.476 | C | hồ sơ",17,"[{""logical_row"": 0, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""93,6%"", ""value"": 93.6}, {""logical_row"": 1, ""return"": ""Phố cổ Hội An"", ""value_text"": ""58,6%"", ""value"": 58.6}, {""logical_row"": 2, ""return"": ""Đà Lạt"", ""value_text"": ""61,5%"", ""value"": 61.5}, {""logical_row"": 3, ""return"": ""Nha Trang"", ""value_text"": ""48,4%"", ""value"": 48.4}, {""logical_row"": 4, ""return"": ""Phú Quốc"", ""value_text"": ""91,2%"", ""value"": 91.2}, {""logical_row"": 5, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""50,7%"", ""value"": 50.7}, {""logical_row"": 6, ""return"": ""Phố cổ Hội An"", ""value_text"": ""93,2%"", ""value"": 93.2}, {""logical_row"": 7, ""return"": ""Đà Lạt"", ""value_text"": ""82,6%"", ""value"": 82.6}, {""logical_row"": 9, ""return"": ""Phú Quốc"", ""value_text"": ""70,0%"", ""value"": 70.0}, {""logical_row"": 10, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""73,8%"", ""value"": 73.8}, {""logical_row"": 11, ""return"": ""Phố cổ Hội An"", ""value_text"": ""84,6%"", ""value"": 84.6}, {""logical_row"": 12, ""return"": ""Đà Lạt"", ""value_text"": ""63,5%"", ""value"": 63.5}, {""logical_row"": 13, ""return"": ""Nha Trang"", ""value_text"": ""69,8%"", ""value"": 69.8}, {""logical_row"": 14, ""return"": ""Phú Quốc"", ""value_text"": ""61,7%"", ""value"": 61.7}, {""logical_row"": 15, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""57,8%"", ""value"": 57.8}, {""logical_row"": 16, ""return"": ""Phố cổ Hội An"", ""value_text"": ""53,6%"", ""value"": 53.6}]",True,1,6,0,False,p01_b00051,1,6,0,False,p01_b00051
B-train-00638-q03,B-train-00638,argmax,"Trong bảng 1 ở trang 1, Điểm đến nào có Công suất phòng lớn nhất?",Điểm đến,Công suất phòng,Vịnh Hạ Long,True,"93,6%",93.6,1,0,0.0,"Vịnh Hạ Long | 20.628 | 5.994 | 133.110 | 93,6% | HS9295 | 8.155 | 7.847 | 18/11/2026 | 8.662 | B | triệu đồng",Vịnh Hạ Long,"93,6%",93.6,1,0,0.0,"Vịnh Hạ Long | 20.628 | 5.994 | 133.110 | 93,6% | HS9295 | 8.155 | 7.847 | 18/11/2026 | 8.662 | B | triệu đồng",17,"[{""logical_row"": 0, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""93,6%"", ""value"": 93.6}, {""logical_row"": 1, ""return"": ""Phố cổ Hội An"", ""value_text"": ""58,6%"", ""value"": 58.6}, {""logical_row"": 2, ""return"": ""Đà Lạt"", ""value_text"": ""61,5%"", ""value"": 61.5}, {""logical_row"": 3, ""return"": ""Nha Trang"", ""value_text"": ""48,4%"", ""value"": 48.4}, {""logical_row"": 4, ""return"": ""Phú Quốc"", ""value_text"": ""91,2%"", ""value"": 91.2}, {""logical_row"": 5, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""50,7%"", ""value"": 50.7}, {""logical_row"": 6, ""return"": ""Phố cổ Hội An"", ""value_text"": ""93,2%"", ""value"": 93.2}, {""logical_row"": 7, ""return"": ""Đà Lạt"", ""value_text"": ""82,6%"", ""value"": 82.6}, {""logical_row"": 9, ""return"": ""Phú Quốc"", ""value_text"": ""70,0%"", ""value"": 70.0}, {""logical_row"": 10, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""73,8%"", ""value"": 73.8}, {""logical_row"": 11, ""return"": ""Phố cổ Hội An"", ""value_text"": ""84,6%"", ""value"": 84.6}, {""logical_row"": 12, ""return"": ""Đà Lạt"", ""value_text"": ""63,5%"", ""value"": 63.5}, {""logical_row"": 13, ""return"": ""Nha Trang"", ""value_text"": ""69,8%"", ""value"": 69.8}, {""logical_row"": 14, ""return"": ""Phú Quốc"", ""value_text"": ""61,7%"", ""value"": 61.7}, {""logical_row"": 15, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""57,8%"", ""value"": 57.8}, {""logical_row"": 16, ""return"": ""Phố cổ Hội An"", ""value_text"": ""53,6%"", ""value"": 53.6}]",True,1,3,0,False,p01_b00015,1,3,0,False,p01_b00015
B-train-00638-q08,B-train-00638,argmin,"Trong bảng 1 ở trang 2, Điểm đến nào có Doanh thu nhỏ nhất?",Điểm đến,Doanh thu,Đà Lạt,True,18.280,18280.0,1,15,0.9375,"Đà Lạt | 4.550 | 4.590 | 18.280 | 88,3% Đã đối chiếu | HS1276 | 2.428 | 1.124 | 01/01/2026 | 3.805 | B | tấn",Đà Lạt,18.280,18280.0,1,15,0.9375,"Đà Lạt | 4.550 | 4.590 | 18.280 | 88,3% Đã đối chiếu | HS1276 | 2.428 | 1.124 | 01/01/2026 | 3.805 | B | tấn",17,"[{""logical_row"": 0, ""return"": ""Đà Lạt"", ""value_text"": ""164.592"", ""value"": 164592.0}, {""logical_row"": 1, ""return"": ""Nha Trang"", ""value_text"": ""96.828"", ""value"": 96828.0}, {""logical_row"": 2, ""return"": ""Phú Quốc"", ""value_text"": ""109.400"", ""value"": 109400.0}, {""logical_row"": 3, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""89.075"", ""value"": 89075.0}, {""logical_row"": 5, ""return"": ""Đà Lạt"", ""value_text"": ""87.015"", ""value"": 87015.0}, {""logical_row"": 6, ""return"": ""Nha Trang"", ""value_text"": ""130.300"", ""value"": 130300.0}, {""logical_row"": 7, ""return"": ""Phú Quốc"", ""value_text"": ""49.125"", ""value"": 49125.0}, {""logical_row"": 8, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""39.168"", ""value"": 39168.0}, {""logical_row"": 9, ""return"": ""Phố cổ Hội An"", ""value_text"": ""209.685"", ""value"": 209685.0}, {""logical_row"": 10, ""return"": ""Đà Lạt"", ""value_text"": ""113.350"", ""value"": 113350.0}, {""logical_row"": 11, ""return"": ""Nha Trang"", ""value_text"": ""92.904"", ""value"": 92904.0}, {""logical_row"": 12, ""return"": ""Phú Quốc"", ""value_text"": ""41.056"", ""value"": 41056.0}, {""logical_row"": 13, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""39.980"", ""value"": 39980.0}, {""logical_row"": 14, ""return"": ""Phố cổ Hội An"", ""value_text"": ""114.950"", ""value"": 114950.0}, {""logical_row"": 15, ""return"": ""Đà Lạt"", ""value_text"": ""18.280"", ""value"": 18280.0}, {""logical_row"": 16, ""return"": ""Nha Trang"", ""value_text"": ""187.110"", ""value"": 187110.0}]",True,1,18,0,False,p02_b00194,1,18,0,False,p02_b00194
B-train-00638-q09,B-train-00638,argmax,"Trong bảng 1 ở trang 1, Điểm đến nào có Doanh thu lớn nhất?",Điểm đến,Doanh thu,Vịnh Hạ Long,True,133.110,133110.0,1,0,0.0,"Vịnh Hạ Long | 20.628 | 5.994 | 133.110 | 93,6% | HS9295 | 8.155 | 7.847 | 18/11/2026 | 8.662 | B | triệu đồng",Vịnh Hạ Long,133.110,133110.0,1,0,0.0,"Vịnh Hạ Long | 20.628 | 5.994 | 133.110 | 93,6% | HS9295 | 8.155 | 7.847 | 18/11/2026 | 8.662 | B | triệu đồng",17,"[{""logical_row"": 0, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""133.110"", ""value"": 133110.0}, {""logical_row"": 1, ""return"": ""Phố cổ Hội An"", ""value_text"": ""72.872"", ""value"": 72872.0}, {""logical_row"": 2, ""return"": ""Đà Lạt"", ""value_text"": ""35.585"", ""value"": 35585.0}, {""logical_row"": 3, ""return"": ""Nha Trang"", ""value_text"": ""75.702"", ""value"": 75702.0}, {""logical_row"": 4, ""return"": ""Phú Quốc"", ""value_text"": ""99.832"", ""value"": 99832.0}, {""logical_row"": 5, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""61.772"", ""value"": 61772.0}, {""logical_row"": 6, ""return"": ""Phố cổ Hội An"", ""value_text"": ""61.551"", ""value"": 61551.0}, {""logical_row"": 7, ""return"": ""Đà Lạt"", ""value_text"": ""9.968"", ""value"": 9968.0}, {""logical_row"": 8, ""return"": ""Nha Trang"", ""value_text"": ""29.414"", ""value"": 29414.0}, {""logical_row"": 9, ""return"": ""Phú Quốc"", ""value_text"": ""41.142"", ""value"": 41142.0}, {""logical_row"": 10, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""25.557"", ""value"": 25557.0}, {""logical_row"": 11, ""return"": ""Phố cổ Hội An"", ""value_text"": ""87.720"", ""value"": 87720.0}, {""logical_row"": 12, ""return"": ""Đà Lạt"", ""value_text"": ""106.560"", ""value"": 106560.0}, {""logical_row"": 13, ""return"": ""Nha Trang"", ""value_text"": ""65.298"", ""value"": 65298.0}, {""logical_row"": 14, ""return"": ""Phú Quốc"", ""value_text"": ""23.068"", ""value"": 23068.0}, {""logical_row"": 15, ""return"": ""Vịnh Hạ Long"", ""value_text"": ""92.660"", ""value"": 92660.0}, {""logical_row"": 16, ""return"": ""Phố cổ Hội An"", ""value_text"": ""90.978"", ""value"": 90978.0}]",True,1,3,0,False,p01_b00015,1,3,0,False,p01_b00015
