document_id,page,table,value_column,reasoning_type,questions,correct,expected_rows,solver_rows,expected_row_count,solver_row_count
B-train-00656,1,2,Kỳ này,argmin,1,0,9,5,1,1
B-train-00657,2,1,Kỳ trước,argmin,1,1,9,9,1,1
B-train-00657,2,1,Kỳ trước,argmax,1,1,5,5,1,1
B-train-00657,2,1,Đã giải quyết,argmax,1,1,3,3,1,1
B-train-00657,1,2,Kế hoạch năm,argmin,1,1,9,9,1,1
B-train-00658,1,2,Lũy kế,argmin,1,1,6,6,1,1
B-train-00658,1,1,Tuyển mới,argmax,1,1,3,3,1,1
B-train-00658,1,1,Hiện có,argmax,1,1,10,10,1,1
B-train-00658,1,2,Kỳ trước,argmin,1,1,16,16,1,1
B-train-00659,1,1,Nợ quá hạn,argmax,1,1,17,17,1,1
B-train-00659,2,1,Tỷ trọng (%),argmax,1,1,16,16,1,1
B-train-00659,2,1,Tỷ trọng (%),argmin,1,1,12,12,1,1
B-train-00659,1,1,Tăng trưởng,argmin,1,1,6,6,1,1
B-train-00660,1,1,Giá trúng,argmin,1,1,3,3,1,1
B-train-00660,1,2,Lũy kế,argmax,1,0,3,6,1,1
B-train-00660,1,1,Kỳ trước,argmin,1,1,7,7,1,1
B-train-00660,1,1,Tỷ trọng (%),argmax,1,1,11,11,1,1
B-train-00661,1,1,Chuyển tuyến,argmax,1,1,13,13,1,1
B-train-00661,1,2,Định biên,argmin,1,1,11,11,1,1
B-train-00662,1,1,Kỳ này,argmin,1,1,15,15,1,1
B-train-00662,1,1,Kỳ trước,argmax,1,0,4,13,1,1
B-train-00662,1,2,Tỷ lệ,argmin,1,0,16,7,1,1
B-train-00662,1,1,Giá trúng,argmax,1,1,9,9,1,1
B-train-00663,1,2,Lũy kế,argmax,1,0,6,11,1,1
B-train-00663,1,2,Tồn cuối,argmin,1,1,9,9,1,1
B-train-00663,2,1,Hoàn trả,argmin,1,1,4,4,1,1
B-train-00664,1,1,Phí bảo hiểm,argmax,1,1,17,17,1,1
B-train-00664,2,1,Tỷ lệ,argmin,1,1,12,12,1,1
B-train-00664,1,1,Tỷ lệ,argmax,1,1,6,6,1,1
B-train-00664,1,1,Kỳ trước,argmin,1,1,16,16,1,1
B-train-00665,1,1,Tồn cuối,argmin,1,1,14,14,1,1
B-train-00665,1,2,Lũy kế,argmin,1,0,9,7,1,1
B-train-00665,1,2,Định biên,argmax,1,1,4,4,1,1
B-train-00665,1,2,Thiếu/thừa,argmax,1,0,6,4,1,1
B-train-00666,1,1,Tiến độ,argmin,1,1,9,9,1,1
B-train-00666,1,2,Kỳ này,argmax,1,1,11,11,1,1
B-train-00666,1,2,Sản lượng,argmax,1,0,11,5,1,1
B-train-00666,1,1,Giá trị hợp đồng,argmin,1,1,3,3,1,1
B-train-00667,1,2,Kỳ này,argmin,1,1,11,11,1,1
B-train-00667,1,2,Lũy kế,argmin,1,0,4,11,1,1
B-train-00667,1,2,Phản ánh,argmax,1,1,13,13,1,1
B-train-00667,1,1,Đúng hạn,argmax,1,1,14,14,1,1
B-train-00668,2,1,Định biên,argmin,1,0,7,3,1,1
B-train-00668,1,2,Tiến độ,argmax,1,1,12,12,1,1
B-train-00668,2,1,Kỳ này,argmax,1,0,9,3,1,1
B-train-00669,1,1,Thực hiện,argmax,1,1,6,6,1,1
B-train-00669,1,1,Tỷ trọng (%),argmin,1,1,7,7,1,1
B-train-00669,1,2,Hợp đồng,argmin,1,1,8,8,1,1
B-train-00669,1,2,Kỳ này,argmax,1,1,4,4,1,1
B-train-00670,1,1,BOD5,argmax,1,1,14,14,1,1
B-train-00670,2,1,Kế hoạch năm,argmin,1,0,9,5,1,1
B-train-00670,1,1,COD,argmin,1,1,11,11,1,1
B-train-00671,1,1,Kỳ này,argmin,1,1,5,5,1,1
B-train-00671,2,1,Lũy kế,argmax,1,1,13,13,1,1
B-train-00671,1,1,Kỳ này,argmax,1,1,13,13,1,1
B-train-00671,1,1,Thiếu/thừa,argmin,1,1,9,9,1,1
B-train-00672,1,1,Khách quốc tế,argmin,1,1,16,16,1,1
B-train-00672,2,1,Doanh thu,argmin,1,1,15,15,1,1
B-train-00672,1,1,Kỳ trước,argmax,1,1,6,6,1,1
B-train-00672,1,1,Kế hoạch năm,argmax,1,1,9,9,1,1
B-train-00673,1,2,Chênh lệch,argmin,1,0,7,8,1,1
B-train-00673,1,1,Doanh thu,argmax,1,1,6,6,1,1
B-train-00673,1,2,Lũy kế,argmax,1,1,4,4,1,1
B-train-00674,1,1,Thuê bao,argmin,1,0,6,4,1,1
B-train-00674,1,1,Phản ánh,argmin,1,1,6,6,1,1
B-train-00674,1,1,Kỳ trước,argmax,1,1,5,5,1,1
B-train-00675,1,2,Tỷ trọng (%),argmin,1,1,13,13,1,1
B-train-00675,1,1,Hoàn trả,argmin,1,1,11,11,1,1
B-train-00675,1,2,Tồn đầu,argmax,1,1,9,9,1,1
B-train-00675,1,2,Xuất,argmax,1,1,7,7,1,1
B-train-00676,1,2,Phản ánh,argmin,1,1,11,11,1,1
B-train-00676,1,1,Kỳ này,argmin,1,1,7,7,1,1
B-train-00676,1,1,Thuê bao,argmax,1,0,5,3,1,1
B-train-00677,1,1,Kỳ này,argmin,1,1,9,9,1,1
B-train-00677,1,1,Lượt khách,argmin,1,1,6,6,1,1
B-train-00677,1,2,Tồn đầu,argmax,1,0,6,3,1,1
B-train-00677,1,1,Giá trị bán,argmax,1,1,12,12,1,1
B-train-00678,1,2,Tỷ trọng (%),argmin,1,1,13,13,1,1
B-train-00678,1,1,Kế hoạch năm,argmax,1,1,3,3,1,1
B-train-00678,1,1,Định biên,argmin,1,1,4,4,1,1
B-train-00678,1,1,Kỳ trước,argmax,1,1,7,7,1,1
B-train-00679,1,2,Kỳ trước,argmin,1,1,11,11,1,1
B-train-00679,1,2,Kỳ trước,argmax,1,1,10,10,1,1
B-train-00679,1,1,Nhập viện,argmin,1,0,11,13,1,1
B-train-00679,1,1,Nhập viện,argmax,1,1,13,13,1,1
B-train-00680,1,2,Khách nội địa,argmax,1,1,7,7,1,1
B-train-00680,1,2,Kế hoạch năm,argmax,1,1,7,7,1,1
B-train-00681,1,1,Kế hoạch năm,argmin,1,1,8,8,1,1
B-train-00681,1,1,Đúng hạn,argmax,1,1,10,10,1,1
B-train-00681,1,1,Kỳ này,argmax,1,0,3,5,1,1
B-train-00682,2,1,Công suất phòng,argmin,1,1,9,9,1,1
B-train-00682,1,1,Khách quốc tế,argmax,1,1,12,12,1,1
B-train-00682,2,1,Khách quốc tế,argmin,1,1,9,9,1,1
B-train-00682,2,1,Khách quốc tế,argmax,1,0,4,15,1,1
B-train-00683,1,2,Kỳ trước,argmin,1,1,6,6,1,1
B-train-00683,1,1,Lũy kế,argmax,1,1,10,10,1,1
B-train-00683,1,1,Kỳ này,argmax,1,1,8,8,1,1
B-train-00683,1,1,Kế hoạch năm,argmin,1,1,15,15,1,1
B-train-00684,1,2,Lũy kế,argmin,1,1,4,4,1,1
B-train-00684,1,1,Phản ánh,argmax,1,1,10,10,1,1
B-train-00684,1,1,Lưu lượng,argmax,1,1,4,4,1,1
B-train-00684,1,1,Tỷ lệ rớt cuộc,argmin,1,1,5,5,1,1
B-train-00685,1,1,Kỳ trước,argmin,1,1,14,14,1,1
B-train-00685,1,2,Tỷ trọng (%),argmin,1,1,5,5,1,1
B-train-00685,1,1,Tồn đầu,argmax,1,1,5,5,1,1
B-train-00685,1,1,Tồn cuối,argmax,1,0,6,11,1,1
B-train-00686,2,1,Nhập viện,argmin,1,1,5,5,1,1
B-train-00686,2,1,Kỳ này,argmax,1,1,10,10,1,1
B-train-00686,2,1,Nhập viện,argmax,1,1,10,10,1,1
B-train-00686,1,1,Lũy kế,argmin,1,1,14,14,1,1
B-train-00687,1,2,Kế hoạch năm,argmax,1,1,10,10,1,1
B-train-00687,1,1,Tồn đầu,argmax,1,1,13,13,1,1
B-train-00687,1,1,Tồn đầu,argmin,1,1,16,16,1,1
B-train-00687,1,1,Tồn cuối,argmin,1,1,6,6,1,1
B-train-00688,2,1,Tỷ trọng (%),argmax,1,1,7,7,1,1
B-train-00688,1,1,Lũy kế,argmin,1,0,10,3,1,1
B-train-00688,2,1,Lũy kế,argmax,1,0,11,8,1,1
B-train-00688,2,1,Lũy kế,argmin,1,1,5,5,1,1
B-train-00689,2,1,Diện tích (ha),argmin,1,1,6,6,1,1
B-train-00689,1,1,Sản lượng (tấn),argmax,1,0,15,16,1,1
B-train-00689,2,1,Diện tích (ha),argmax,1,1,22,22,1,1
B-train-00690,1,2,Lũy kế,argmax,1,1,3,3,1,1
B-train-00690,1,2,Tỷ lệ,argmin,1,0,9,7,1,1
B-train-00690,1,2,Lũy kế,argmin,1,1,12,12,1,1
B-train-00690,1,2,Thực hiện,argmax,1,1,10,10,1,1
B-train-00691,2,1,Khách quốc tế,argmin,1,1,7,7,1,1
B-train-00691,2,1,Công suất phòng,argmin,1,1,12,12,1,1
B-train-00691,1,2,Lũy kế,argmax,1,1,7,7,1,1
B-train-00692,1,1,Kỳ này,argmin,1,1,12,12,1,1
B-train-00692,1,1,Hành khách,argmin,1,1,11,11,1,1
B-train-00692,1,1,Kỳ này,argmax,1,1,14,14,1,1
B-train-00693,1,1,Diện tích (ha),argmin,1,1,7,7,1,1
B-train-00693,1,1,Kế hoạch năm,argmin,1,1,5,5,1,1
B-train-00693,1,1,Kế hoạch năm,argmax,1,1,8,8,1,1
B-train-00693,1,1,Tỷ trọng (%),argmax,1,1,6,6,1,1
B-train-00694,2,1,Lũy kế,argmin,1,1,21,21,1,1
B-train-00694,1,1,Kỳ trước,argmax,1,1,21,21,1,1
B-train-00694,1,1,Lũy kế,argmin,1,1,7,7,1,1
B-train-00694,1,1,Giá trúng,argmax,1,1,16,16,1,1
B-train-00695,2,1,Giá dự toán,argmax,1,1,9,9,1,1
B-train-00695,1,1,Tổn thất,argmax,1,1,11,11,1,1
B-train-00695,1,1,Kỳ này,argmin,1,1,8,8,1,1
B-train-00696,1,1,Tỷ trọng (%),argmin,1,1,14,14,1,1
B-train-00696,1,2,Lũy kế,argmax,1,1,12,12,1,1
B-train-00696,1,2,Kỳ này,argmax,1,1,10,10,1,1
B-train-00697,2,1,Giá trị hợp đồng,argmax,1,0,10,8,1,1
B-train-00697,1,2,Đơn xử lý,argmax,1,0,11,4,1,1
B-train-00697,2,1,Lũy kế,argmin,1,1,5,5,1,1
B-train-00697,2,1,Giá trị hợp đồng,argmin,1,0,6,12,1,1
B-train-00698,1,1,Tỷ trọng (%),argmin,1,1,14,14,1,1
B-train-00698,1,2,Lũy kế,argmax,1,1,14,14,1,1
B-train-00698,1,2,Tỷ trọng (%),argmax,1,0,14,6,1,1
B-train-00698,1,2,Chênh lệch,argmin,1,1,3,3,1,1
B-train-00699,1,1,Kế hoạch năm,argmin,1,1,16,16,1,1
B-train-00699,1,1,Kỳ trước,argmax,1,1,18,18,1,1
B-train-00699,1,1,Kỳ này,argmin,1,1,10,10,1,1
B-train-00700,1,1,Kỳ này,argmax,1,1,10,10,1,1
B-train-00700,1,1,Doanh thu,argmax,1,1,5,5,1,1
B-train-00700,1,1,Khách quốc tế,argmin,1,1,17,17,1,1
B-train-00700,2,1,Kỳ trước,argmin,1,1,13,13,1,1
B-train-00701,1,1,Phí bảo hiểm,argmin,1,0,7,8,1,1
B-train-00701,1,2,Kế hoạch năm,argmax,1,1,5,5,1,1
B-train-00701,1,1,Tỷ lệ,argmax,1,1,5,5,1,1
B-train-00701,1,1,Kỳ trước,argmin,1,1,6,11,1,1
B-train-00702,2,1,Nhập,argmin,1,0,13,3,1,1
B-train-00702,1,1,Tồn cuối,argmin,1,1,3,3,1,1
B-train-00702,2,1,Tồn đầu,argmax,1,1,8,8,1,1
B-train-00702,2,1,Nhập,argmax,1,1,9,9,1,1
B-train-00703,1,1,Giá trúng,argmin,1,1,5,5,1,1
B-train-00703,1,2,Kỳ trước,argmin,1,1,3,3,1,1
B-train-00703,1,1,Giá dự toán,argmax,1,1,4,4,1,1
B-train-00704,1,1,Doanh thu,argmax,1,1,13,13,1,1
B-train-00704,2,1,Kế hoạch năm,argmin,1,1,4,4,1,1
B-train-00704,1,1,Kế hoạch năm,argmax,1,1,11,11,1,1
B-train-00704,1,1,Kỳ trước,argmin,1,0,7,4,1,1
B-train-00705,1,1,Kỳ này,argmax,1,1,6,6,1,1
B-train-00705,1,2,Công suất phòng,argmin,1,1,10,10,1,1
B-train-00706,1,1,Giá trị bán,argmin,1,1,11,11,1,1
B-train-00706,1,1,Hoàn trả,argmax,1,1,9,9,1,1
B-train-00706,1,1,Số đơn,argmax,1,1,9,9,1,1
B-train-00706,1,1,Số đơn,argmin,1,1,11,11,1,1
B-train-00707,2,1,Tỷ trọng (%),argmax,1,1,11,11,1,1
B-train-00707,1,1,Sản lượng (tấn),argmin,1,1,3,3,1,1
B-train-00707,1,1,Kỳ trước,argmax,1,1,16,16,1,1
B-train-00708,1,1,Phí bảo hiểm,argmax,1,0,12,6,1,1
B-train-00708,1,1,Phí bảo hiểm,argmin,1,1,4,4,1,1
B-train-00708,1,1,Hợp đồng,argmax,1,0,12,9,1,1
B-train-00708,1,1,Bồi thường,argmin,1,1,9,9,1,1
B-train-00709,1,1,Tỷ trọng (%),argmin,1,1,12,12,1,1
B-train-00709,1,2,Nợ quá hạn,argmax,1,1,5,5,1,1
B-train-00709,1,1,Giá trị bán,argmin,1,1,9,9,1,1
B-train-00709,1,1,Số đơn,argmax,1,1,10,10,1,1
B-train-00710,1,1,Sản lượng,argmax,1,1,4,4,1,1
B-train-00710,1,1,Kỳ này,argmax,1,1,7,7,1,1
B-train-00711,1,1,Tỷ trọng (%),argmin,1,1,4,4,1,1
B-train-00711,1,1,Khách nội địa,argmax,1,0,6,4,1,1
B-train-00711,1,1,Doanh thu,argmax,1,1,6,6,1,1
B-train-00712,2,1,Kỳ trước,argmax,1,1,3,3,1,1
B-train-00712,1,1,Nợ quá hạn,argmax,1,1,4,4,1,1
B-train-00712,1,1,Tỷ trọng (%),argmin,1,1,10,10,1,1
B-train-00712,2,1,Tăng trưởng,argmin,1,1,13,13,1,1
B-train-00713,1,1,Chi phí,argmin,1,1,11,11,1,1
B-train-00713,1,2,Đơn xử lý,argmax,1,1,6,6,1,1
B-train-00713,1,2,Kỳ này,argmin,1,1,4,4,1,1
B-train-00714,1,2,Kỳ trước,argmax,1,1,5,5,1,1
B-train-00714,1,2,Tỷ lệ đạt,argmin,1,1,6,6,1,1
B-train-00714,1,2,Lũy kế,argmin,1,1,12,12,1,1
B-train-00715,1,2,Nợ quá hạn,argmax,1,1,3,3,1,1
B-train-00715,1,2,Kỳ này,argmin,1,1,3,3,1,1
B-train-00715,1,2,Kỳ này,argmax,1,0,12,10,1,1
B-train-00716,1,1,COD,argmax,1,1,5,10,1,1
B-train-00716,1,1,BOD5,argmax,1,0,12,10,1,1
B-train-00716,1,2,Giá trị bán,argmin,1,1,11,11,1,1
B-train-00717,1,2,Tỷ trọng (%),argmin,1,1,12,12,1,1
B-train-00717,2,1,Kỳ này,argmax,1,1,4,4,1,1
B-train-00717,2,1,Kỳ này,argmin,1,1,3,3,1,1
B-train-00717,1,1,Tồn cuối,argmax,1,1,5,5,1,1
B-train-00718,1,1,Kỳ trước,argmax,1,1,4,4,1,1
B-train-00718,1,1,Lũy kế,argmin,1,1,5,5,1,1
B-train-00718,1,2,Kế hoạch năm,argmin,1,0,9,10,1,1
B-train-00719,2,1,Kỳ này,argmin,1,1,3,3,1,1
B-train-00719,1,1,Lũy kế,argmax,1,1,12,12,1,1
B-train-00719,2,1,Diện tích (ha),argmin,1,1,3,3,1,1
B-train-00719,2,1,Diện tích (ha),argmax,1,1,10,10,1,1
B-train-00720,1,1,Tỷ lệ,argmax,1,1,13,13,1,1
B-train-00720,1,1,Chênh lệch,argmax,1,1,13,13,1,1
B-train-00720,1,2,Dư nợ,argmin,1,1,10,10,1,1
B-train-00721,2,1,Nhập,argmin,1,1,9,9,1,1
B-train-00721,2,1,Nhập,argmax,1,1,5,5,1,1
B-train-00721,1,1,Xuất,argmin,1,1,5,5,1,1
B-train-00721,2,1,Tồn cuối,argmax,1,1,14,14,1,1
B-train-00722,1,2,Kỳ trước,argmax,1,1,5,5,1,1
B-train-00722,1,1,Kế hoạch năm,argmin,1,1,6,6,1,1
B-train-00722,1,1,Kế hoạch năm,argmax,1,1,15,15,1,1
B-train-00723,1,1,Lũy kế,argmax,1,1,18,18,1,1
B-train-00723,2,1,Hiện có,argmax,1,1,11,11,1,1
B-train-00723,1,1,Hiện có,argmin,1,1,6,6,1,1
B-train-00723,2,1,Lũy kế,argmin,1,1,9,9,1,1
B-train-00724,2,1,Huy động,argmax,1,0,9,6,1,1
B-train-00724,1,1,Chi phí,argmax,1,1,3,3,1,1
B-train-00724,2,1,Tăng trưởng,argmin,1,0,5,9,1,1
B-train-00724,2,1,Tỷ trọng (%),argmin,1,1,4,4,1,1
B-train-00725,1,1,Kỳ này,argmax,1,1,4,4,1,1
B-train-00725,1,1,Giá dự toán,argmin,1,1,8,8,1,1
B-train-00725,1,2,Đã giải quyết,argmin,1,1,4,4,1,1
B-train-00725,1,2,Trễ hạn,argmax,1,0,6,3,1,1
B-train-00726,1,2,Tỷ lệ rớt cuộc,argmax,1,1,10,10,1,1
B-train-00726,1,2,Kỳ này,argmax,1,1,7,7,1,1
B-train-00726,1,2,Lưu lượng,argmin,1,1,5,5,1,1
B-train-00727,1,1,Kỳ này,argmax,1,0,13,7,1,1
B-train-00727,1,1,Tỷ trọng (%),argmax,1,1,6,6,1,1
B-train-00727,1,2,Phí bảo hiểm,argmin,1,1,10,10,1,1
B-train-00728,1,1,Sản lượng (tấn),argmax,1,1,10,10,1,1
B-train-00728,1,1,Tỷ trọng (%),argmax,1,1,7,7,1,1
B-train-00729,1,2,Tỷ lệ rớt cuộc,argmin,1,1,11,11,1,1
B-train-00729,1,1,Kế hoạch năm,argmin,1,1,4,4,1,1
B-train-00729,1,1,Khách quốc tế,argmax,1,1,13,13,1,1
B-train-00729,1,2,Kỳ trước,argmax,1,1,3,3,1,1
B-train-00730,1,1,Lũy kế,argmin,1,1,7,7,1,1
B-train-00730,2,1,Tỷ trọng (%),argmax,1,0,13,11,1,1
B-train-00730,1,1,Số đơn,argmin,1,1,10,10,1,1
B-train-00730,1,2,Huy động,argmax,1,1,7,7,1,1
B-train-00731,1,1,Chi trả,argmax,1,1,14,14,1,1
B-train-00731,1,1,Kế hoạch năm,argmax,1,1,8,8,1,1
B-train-00731,2,1,Kỳ này,argmin,1,1,8,8,1,1
B-train-00731,1,1,Trễ hạn,argmin,1,1,4,4,1,1
B-train-00732,2,1,Tiến độ,argmax,1,1,8,8,1,1
B-train-00732,2,1,Giải ngân,argmin,1,1,8,8,1,1
B-train-00732,1,1,Tỷ trọng (%),argmin,1,1,8,8,1,1
B-train-00732,1,1,Giải ngân,argmax,1,1,10,10,1,1
B-train-00733,1,1,Kế hoạch năm,argmax,1,1,3,3,1,1
B-train-00733,1,1,COD,argmax,1,1,3,3,1,1
B-train-00733,1,2,Kỳ này,argmin,1,1,7,7,1,1
B-train-00733,1,1,BOD5,argmin,1,1,7,7,1,1
B-train-00734,1,1,Công suất đỉnh,argmin,1,1,5,5,1,1
B-train-00734,1,1,Công suất đỉnh,argmax,1,1,15,15,1,1
B-train-00734,2,1,Công suất đỉnh,argmax,1,1,12,12,1,1
B-train-00735,1,1,Kỳ này,argmax,1,1,7,7,1,1
B-train-00735,2,1,Sản lượng (tấn),argmax,1,1,6,6,1,1
B-train-00736,1,1,Lũy kế,argmax,1,1,7,7,1,1
B-train-00736,1,1,Tỷ trọng (%),argmin,1,1,12,12,1,1
B-train-00736,1,2,Kỳ này,argmin,1,1,3,3,1,1
B-train-00736,1,2,Phản ánh,argmax,1,1,14,14,1,1
B-train-00737,1,2,Tỷ lệ rớt cuộc,argmin,1,1,3,3,1,1
B-train-00737,1,2,Tỷ lệ rớt cuộc,argmax,1,1,5,5,1,1
B-train-00737,1,2,Thuê bao,argmax,1,1,9,9,1,1
B-train-00737,1,1,Tồn cuối,argmin,1,1,10,10,1,1
B-train-00738,1,1,Kỳ trước,argmin,1,1,5,5,1,1
B-train-00738,1,1,Định biên,argmin,1,1,11,11,1,1
B-train-00738,1,2,Phí bảo hiểm,argmax,1,1,12,12,1,1
B-train-00738,1,2,Tỷ lệ,argmax,1,1,13,13,1,1
B-train-00739,1,1,Tổn thất,argmax,1,1,12,12,1,1
B-train-00739,1,1,Lũy kế,argmax,1,1,11,11,1,1
B-train-00739,1,1,Tổn thất,argmin,1,1,8,8,1,1
B-train-00740,1,2,Chi trả,argmin,1,1,11,11,1,1
B-train-00740,1,2,Lũy kế,argmax,1,1,13,13,1,1
B-train-00740,1,1,Tiến độ,argmax,1,1,9,9,1,1
B-train-00741,1,2,Kế hoạch năm,argmax,1,0,8,12,1,1
B-train-00741,1,1,Đơn xử lý,argmax,1,0,11,8,1,1
B-train-00741,1,1,Đúng hạn,argmin,1,1,8,8,1,1
B-train-00741,2,1,Đã giải quyết,argmin,1,1,13,13,1,1
B-train-00742,1,2,Nợ quá hạn,argmax,1,1,10,10,1,1
B-train-00743,1,1,Tồn cuối,argmin,1,1,11,11,1,1
B-train-00743,2,1,Kế hoạch năm,argmax,1,1,19,19,1,1
B-train-00743,2,1,Tồn cuối,argmax,1,1,3,3,1,1
B-train-00743,2,1,Lũy kế,argmin,1,1,10,10,1,1
B-train-00744,1,2,Phí bảo hiểm,argmin,1,1,13,13,1,1
B-train-00745,1,1,Lũy kế,argmin,1,1,8,8,1,1
B-train-00745,2,1,Xuất,argmax,1,1,10,10,1,1
B-train-00745,1,2,Tỷ lệ rớt cuộc,argmin,1,1,13,13,1,1
B-train-00746,1,1,Kỳ này,argmax,1,1,12,12,1,1
B-train-00746,2,1,Hoàn trả,argmin,1,1,12,12,1,1
B-train-00746,1,1,Giá trị bán,argmax,1,1,16,16,1,1
B-train-00747,2,1,Thí sinh,argmin,1,1,8,8,1,1
B-train-00747,1,1,Kỳ này,argmax,1,1,7,7,1,1
B-train-00747,1,2,Định biên,argmax,1,1,3,3,1,1
B-train-00747,2,1,Lũy kế,argmin,1,1,4,4,1,1
B-train-00748,1,2,Tiến độ,argmax,1,1,11,11,1,1
B-train-00748,1,1,Giải ngân,argmax,1,1,13,13,1,1
B-train-00748,1,2,Tiến độ,argmin,1,1,5,5,1,1
B-train-00749,1,1,Đạt,argmin,1,1,15,15,1,1
B-train-00749,2,1,Chuyển tuyến,argmin,1,1,12,12,1,1
B-train-00749,2,1,Kế hoạch năm,argmax,1,1,8,8,1,1
B-train-00749,1,2,Kỳ này,argmax,1,1,3,3,1,1
B-train-00750,1,2,Khách quốc tế,argmin,1,1,10,10,1,1
B-train-00750,1,2,Kỳ trước,argmax,1,1,3,3,1,1
B-train-00751,1,1,Kỳ trước,argmax,1,1,13,13,1,1
B-train-00751,2,1,Lũy kế,argmax,1,1,4,4,1,1
B-train-00751,1,2,Kỳ này,argmin,1,1,10,10,1,1
B-train-00751,1,1,Công suất đỉnh,argmin,1,1,11,11,1,1
B-train-00752,2,1,Kỳ này,argmin,1,1,8,8,1,1
B-train-00752,1,2,Tỷ trọng (%),argmax,1,1,5,5,1,1
B-train-00752,1,2,Kỳ trước,argmin,1,1,10,10,1,1
B-train-00753,1,2,Kỳ này,argmin,1,1,6,6,1,1
B-train-00753,2,1,Kỳ này,argmin,1,1,5,5,1,1
B-train-00753,1,2,Kỳ này,argmax,1,1,9,9,1,1
B-train-00753,1,2,Kế hoạch năm,argmax,1,1,11,11,1,1
B-train-00754,2,1,Kỳ này,argmin,1,0,9,3,1,1
B-train-00754,1,2,Kỳ trước,argmax,1,0,11,12,1,1
B-train-00755,1,1,Tỷ trọng (%),argmin,1,1,6,6,1,1
B-train-00755,1,1,Kỳ này,argmax,1,1,6,6,1,1
B-train-00755,2,1,Lũy kế,argmin,1,1,8,8,1,1
B-train-00755,1,1,Tỷ trọng (%),argmax,1,1,16,16,1,1
B-train-00756,2,1,Đúng giờ,argmin,1,1,5,5,1,1
B-train-00756,2,1,Kỳ này,argmax,1,1,14,14,1,1
B-train-00756,1,1,Kế hoạch năm,argmin,1,1,3,3,1,1
B-train-00756,2,1,Kỳ trước,argmax,1,1,13,13,1,1
B-train-00757,1,1,Giá dự toán,argmin,1,1,9,9,1,1
B-train-00757,1,2,Kỳ trước,argmax,1,1,11,11,1,1
B-train-00757,1,2,Đúng giờ,argmin,1,0,8,9,1,1
B-train-00757,1,2,Hành khách,argmax,1,1,8,8,1,1
B-train-00758,1,1,Kỳ trước,argmax,1,1,4,4,1,1
B-train-00758,1,1,Kỳ trước,argmin,1,1,8,8,1,1
B-train-00758,1,2,Tồn cuối,argmax,1,1,16,16,1,1
B-train-00758,1,2,Chi phí,argmin,1,1,11,11,1,1
B-train-00759,2,1,Đã giải quyết,argmax,1,1,12,12,1,1
B-train-00759,1,1,Kế hoạch năm,argmin,1,1,11,11,1,1
B-train-00759,1,1,Kế hoạch năm,argmax,1,1,8,8,1,1
B-train-00760,2,1,Tổn thất,argmin,1,1,12,12,1,1
B-train-00760,2,1,Kỳ trước,argmin,1,0,6,9,1,1
B-train-00760,1,1,Lũy kế,argmax,1,1,3,3,1,1
B-train-00761,2,1,Kế hoạch năm,argmax,1,1,8,8,1,1
B-train-00761,1,1,Tỷ trọng (%),argmin,1,1,8,8,1,1
B-train-00761,1,1,Lũy kế,argmax,1,1,6,6,1,1
B-train-00761,1,2,Giá dự toán,argmin,1,1,8,8,1,1
B-train-00762,1,2,Tỷ trọng (%),argmin,1,1,9,9,1,1
B-train-00762,1,2,Kỳ này,argmax,1,1,4,4,1,1
B-train-00762,1,2,Đơn xử lý,argmax,1,0,10,13,1,1
B-train-00762,1,2,Tồn cuối,argmin,1,0,5,7,1,1
B-train-00763,2,1,Hành khách,argmax,1,1,11,11,1,1
B-train-00763,1,1,Kỳ này,argmin,1,1,11,11,1,1
B-train-00763,2,1,Doanh thu,argmax,1,1,14,14,1,1
B-train-00763,1,1,Đúng giờ,argmin,1,1,16,16,1,1
B-train-00764,1,1,Giá trúng,argmax,1,1,20,20,1,1
B-train-00764,2,1,Giá dự toán,argmin,1,1,20,20,1,1
B-train-00764,2,1,Lũy kế,argmin,1,1,4,4,1,1
B-train-00765,1,2,Khách nội địa,argmax,1,0,12,11,1,1
B-train-00765,1,2,Công suất phòng,argmin,1,1,12,12,1,1
B-train-00765,1,2,Kỳ này,argmax,1,1,11,11,1,1
B-train-00765,1,1,Kỳ này,argmin,1,1,3,3,1,1
B-train-00766,1,2,Kỳ trước,argmax,1,1,11,11,1,1
B-train-00766,1,2,Huy động,argmin,1,1,9,9,1,1
B-train-00766,1,2,Tăng trưởng,argmin,1,1,11,11,1,1
B-train-00766,1,1,Tồn cuối,argmax,1,1,6,6,1,1
B-train-00767,2,1,Kỳ này,argmax,1,1,16,16,1,1
B-train-00767,1,1,Chi phí,argmin,1,1,20,20,1,1
B-train-00767,2,1,Tồn cuối,argmin,1,1,18,18,1,1
B-train-00767,1,1,Kỳ trước,argmax,1,1,14,14,1,1
B-train-00768,2,1,Lũy kế,argmax,1,1,20,20,1,1
B-train-00768,2,1,Kỳ này,argmax,1,1,20,20,1,1
B-train-00769,1,2,Tỷ trọng (%),argmax,1,1,8,8,1,1
B-train-00769,1,1,Trễ hạn,argmin,1,1,4,4,1,1
B-train-00769,1,1,Đã giải quyết,argmin,1,1,13,13,1,1
B-train-00769,1,1,Kỳ trước,argmax,1,1,3,3,1,1
B-train-00770,1,2,BOD5,argmin,1,1,10,10,1,1
B-train-00770,1,2,Tỷ trọng (%),argmax,1,1,5,5,1,1
