document_id,page,table,reasoning_type,value_column,return_column,question_id,expected_answer,expected_row,solver_answer,solver_row,is_correct,table_expected_rows,table_solver_rows,table_expected_row_count,table_solver_row_count
B-train-00529,1,1,argmin,Lũy kế,Đơn vị,B-train-00529-q06,THPT Nguyễn Trãi,18,THPT Nguyễn Trãi,18,True,18|20,18|20,2,2
B-train-00529,2,1,argmax,Tỷ trọng (%),Đơn vị,B-train-00529-q08,THPT Phan Bội Châu,22,THPT Phan Bội Châu,22,True,7|22,7|22,2,2
B-train-00529,1,1,argmax,Đạt,Đơn vị,B-train-00529-q09,THPT Trần Phú,20,THPT Trần Phú,20,True,18|20,18|20,2,2
B-train-00530,1,2,argmin,Tồn cuối,Kho/điểm,B-train-00530-q02,Kho Cần Thơ,11,Kho Cần Thơ,11,True,9|11|15,11|12|15,3,3
B-train-00530,1,2,argmax,Chi phí,Kho/điểm,B-train-00530-q04,Kho Bình Dương,15,Kho Bình Dương,15,True,9|11|15,11|12|15,3,3
B-train-00530,1,2,argmin,Lũy kế,Kho/điểm,B-train-00530-q05,Kho Cần Thơ,11,Kho Cần Thơ,11,True,9|11|15,11|12|15,3,3
B-train-00530,1,2,argmax,Kế hoạch năm,Kho/điểm,B-train-00530-q07,Kho Đà Nẵng,9,Miền Nam,12,False,9|11|15,11|12|15,3,3
B-train-00531,1,2,argmax,Kỳ trước,Tuyến,B-train-00531-q03,Đà Nẵng – Huế,4,Đà Nẵng – Huế,4,True,4|5,4|5,2,2
B-train-00531,1,1,argmax,Xuất,Mã hàng,B-train-00531-q04,VT533,7,VT533,7,True,5|7,5|7,2,2
B-train-00531,1,2,argmin,Kỳ này,Tuyến,B-train-00531-q05,TP.HCM – Cần Thơ,5,TP.HCM – Cần Thơ,5,True,4|5,4|5,2,2
B-train-00531,1,1,argmin,Xuất,Mã hàng,B-train-00531-q08,VT565,5,VT565,5,True,5|7,5|7,2,2
B-train-00532,1,2,argmax,Thuê bao,Khu vực,B-train-00532-q01,Khu vực ven biển,5,Khu vực ven biển,5,True,3|5,3|5,2,2
B-train-00532,1,2,argmax,Lưu lượng,Khu vực,B-train-00532-q08,Cụm BTS-01,3,Cụm BTS-01,3,True,3|5,3|5,2,2
B-train-00533,1,1,argmin,Tỷ trọng (%),Điểm đến,B-train-00533-q01,Miền Bắc,4,Miền Bắc,4,True,4|6|12,4|11|12,3,3
B-train-00533,1,1,argmin,Doanh thu,Điểm đến,B-train-00533-q03,Nha Trang,6,Nha Trang,11,True,4|6|12,4|11|12,3,3
B-train-00533,1,1,argmax,Tỷ trọng (%),Điểm đến,B-train-00533-q08,Phú Quốc,12,Phú Quốc,12,True,4|6|12,4|11|12,3,3
B-train-00533,1,2,argmax,Kỳ trước,Phòng ban,B-train-00533-q09,Chăm sóc khách hàng,8,Chăm sóc khách hàng,8,True,8,8,1,1
B-train-00534,1,2,argmax,Lũy kế,Kho/điểm,B-train-00534-q02,Miền Nam,11,Kho Hà Nội Đã đối chiếu,8,False,11,8,1,1
B-train-00534,1,1,argmin,Giá trúng,Gói thầu,B-train-00534-q06,GT36,7,GT36,7,True,4|7,4|7,2,2
B-train-00534,1,1,argmin,Tỷ trọng (%),Gói thầu,B-train-00534-q09,GT52,4,GT52,4,True,4|7,4|7,2,2
B-train-00535,1,2,argmax,Tỷ lệ,Nghiệp vụ,B-train-00535-q03,Hàng hóa,6,Hàng hóa,6,True,6|7,6|7,2,2
B-train-00535,1,2,argmax,Hợp đồng,Nghiệp vụ,B-train-00535-q07,Hàng hóa,6,Hàng hóa,6,True,6|7,6|7,2,2
B-train-00535,1,2,argmin,Bồi thường,Nghiệp vụ,B-train-00535-q08,Tai nạn con người,7,Tai nạn con người,7,True,6|7,6|7,2,2
B-train-00535,1,1,argmin,Doanh thu,Điểm đến,B-train-00535-q09,Phú Quốc,12,Phú Quốc,12,True,12,12,1,1
B-train-00536,1,1,argmax,Giá trúng,Gói thầu,B-train-00536-q01,GT29,5,GT29,5,True,5|10,5|10,2,2
B-train-00536,1,1,argmin,Giá trúng,Gói thầu,B-train-00536-q03,GT80,10,GT80,10,True,5|10,5|10,2,2
B-train-00536,1,2,argmax,Kỳ trước,Điểm bán,B-train-00536-q06,Cửa hàng 02,4,Cửa hàng 02,4,True,4,4,1,1
B-train-00537,1,2,argmax,Tổn thất,Trạm,B-train-00537-q01,Trạm 110kV Bắc,13,Trạm 110kV Bắc,13,True,11|13,3|13,2,2
B-train-00537,1,1,argmin,COD,Điểm quan trắc,B-train-00537-q03,Hồ Xuân Hương,5,Hồ Xuân Hương,5,True,5|7,5|7,2,2
B-train-00537,1,1,argmax,Kế hoạch năm,Điểm quan trắc,B-train-00537-q07,Tây Nguyên,7,Tây Nguyên,7,True,5|7,5|7,2,2
B-train-00537,1,2,argmin,Sự cố,Trạm,B-train-00537-q10,Trạm Tây Đô,11,Khánh Hòa,3,False,11|13,3|13,2,2
B-train-00538,1,2,argmin,Tỷ trọng (%),Dự án,B-train-00538-q02,Nhà máy nước,6,Nhà máy nước,6,True,6|8,6|8,2,2
B-train-00538,1,1,argmax,Tỷ trọng (%),Phòng ban,B-train-00538-q04,Hành chính,7,Hành chính,7,True,7|13,7|13,2,2
B-train-00538,1,1,argmin,Tỷ trọng (%),Phòng ban,B-train-00538-q06,Hành chính,13,Hành chính,13,True,7|13,7|13,2,2
B-train-00538,1,2,argmax,Tỷ trọng (%),Dự án,B-train-00538-q09,Cầu Đông Thành,8,Cầu Đông Thành,8,True,6|8,6|8,2,2
B-train-00539,1,1,argmin,Tồn cuối,Kho/điểm,B-train-00539-q05,Kho Hà Nội,3,Kho Hà Nội,3,True,3|4|10,3|4|10,3,3
B-train-00539,1,1,argmax,Kỳ trước,Kho/điểm,B-train-00539-q08,Đồng Nai,10,Đồng Nai,10,True,3|4|10,3|4|10,3,3
B-train-00539,1,1,argmax,Chi phí,Kho/điểm,B-train-00539-q10,Kho Đà Nẵng,4,Kho Đà Nẵng,4,True,3|4|10,3|4|10,3,3
B-train-00540,2,1,argmin,Kỳ trước,Khu vực,B-train-00540-q04,Khu vực đô thị,11,Khu vực đô thị,11,True,9|11,9|11,2,2
B-train-00540,1,1,argmin,Tỷ lệ rớt cuộc,Khu vực,B-train-00540-q06,Cụm BTS-01,8,Cụm BTS-01,8,True,3|8,3|8,2,2
B-train-00540,1,1,argmax,Phản ánh,Khu vực,B-train-00540-q09,Mức A | ưu tiên,3,Mức A | ưu tiên,3,True,3|8,3|8,2,2
B-train-00540,2,1,argmax,Phản ánh,Khu vực,B-train-00540-q10,Cụm BTS-02,9,Cụm BTS-02,9,True,9|11,9|11,2,2
B-train-00541,1,1,argmax,Công suất đỉnh,Trạm,B-train-00541-q03,Trạm 220kV Trung,4,Trạm 220kV Trung,4,True,4|6,4|6,2,2
B-train-00541,1,1,argmin,Sản lượng,Trạm,B-train-00541-q08,Trạm 220kV Trung,4,Trạm Tây Đô,6,False,4|6,4|6,2,2
B-train-00541,1,1,argmin,Sự cố,Trạm,B-train-00541-q09,Trạm Tây Đô,6,Trạm Tây Đô,6,True,4|6,4|6,2,2
B-train-00542,1,1,argmin,Kế hoạch năm,Tuyến,B-train-00542-q02,Nha Trang – Đà Lạt,10,Nha Trang – Đà Lạt,10,True,4|10,4|10,2,2
B-train-00542,1,1,argmin,Hành khách,Tuyến,B-train-00542-q07,Đà Nẵng – Huế,4,Đà Nẵng – Huế,4,True,4|10,4|10,2,2
B-train-00543,2,1,argmax,Hiện có,Phòng ban,B-train-00543-q01,Kinh doanh,4,Kinh doanh,4,True,4,4,1,1
B-train-00543,1,1,argmin,Thiếu/thừa,Phòng ban,B-train-00543-q04,Vận hành,17,Vận hành,17,True,6|17,6|17,2,2
B-train-00543,1,1,argmin,Hiện có,Phòng ban,B-train-00543-q06,Vận hành,17,Vận hành,17,True,6|17,6|17,2,2
B-train-00543,1,1,argmax,Hiện có,Phòng ban,B-train-00543-q09,Công nghệ,6,Công nghệ,6,True,6|17,6|17,2,2
B-train-00544,1,2,argmax,Lũy kế,Tuyến,B-train-00544-q01,Hà Nội – Hải Phòng,7,Hà Nội – Hải Phòng,7,True,3|7,3|7,2,2
B-train-00544,1,2,argmax,Kỳ trước,Tuyến,B-train-00544-q03,Hà Nội – Hải Phòng,3,Hà Nội – Hải Phòng,3,True,3|7,3|7,2,2
B-train-00544,1,1,argmin,Lũy kế,Gói thầu,B-train-00544-q05,GT12,10,GT12,10,True,10,10,1,1
B-train-00545,2,1,argmax,Sản lượng,Trạm,B-train-00545-q01,Trạm Nam Sông,5,Trạm 110kV Bắc,13,False,5|8,8|13,2,2
B-train-00545,2,1,argmin,Công suất đỉnh,Trạm,B-train-00545-q02,Trạm 110kV Bắc,8,Trạm 110kV Bắc,8,True,5|8,8|13,2,2
B-train-00545,1,2,argmin,Đã giải quyết,Nhóm chế độ,B-train-00545-q06,Tai nạn lao động,7,Tai nạn lao động,7,True,7,7,1,1
B-train-00546,1,1,argmax,Lũy kế,Điểm đến,B-train-00546-q01,Đà Lạt,10,Đà Lạt,10,True,10|12|13|15,10|12|13|15,4,4
B-train-00546,1,1,argmin,Tỷ trọng (%),Điểm đến,B-train-00546-q02,Phú Quốc,12,Phú Quốc,12,True,10|12|13|15,10|12|13|15,4,4
B-train-00546,1,1,argmax,Khách quốc tế,Điểm đến,B-train-00546-q03,Vịnh Hạ Long,13,Vịnh Hạ Long,13,True,10|12|13|15,10|12|13|15,4,4
B-train-00546,1,1,argmin,Doanh thu,Điểm đến,B-train-00546-q10,Đà Lạt,15,Đà Lạt,15,True,10|12|13|15,10|12|13|15,4,4
B-train-00547,1,2,argmin,Kỳ trước,Trạm,B-train-00547-q04,Trạm 220kV Trung,9,Trạm 220kV Trung,9,True,6|9,6|9,2,2
B-train-00547,1,2,argmax,Tổn thất,Trạm,B-train-00547-q09,Lâm Đồng,6,Lâm Đồng,6,True,6|9,6|9,2,2
B-train-00548,1,1,argmin,Chuyển tuyến,Khoa,B-train-00548-q03,Nội tổng hợp,3,Nội tổng hợp,3,True,3|4|7,3|4|7,3,3
B-train-00548,1,2,argmax,Hành khách,Tuyến,B-train-00548-q06,TP.HCM – Cần Thơ,5,TP.HCM – Cần Thơ,5,True,5,5,1,1
B-train-00548,1,1,argmin,Lũy kế,Khoa,B-train-00548-q07,Ngoại,4,Ngoại,4,True,3|4|7,3|4|7,3,3
B-train-00548,1,1,argmax,Lượt khám,Khoa,B-train-00548-q10,Mắt,7,Mắt,7,True,3|4|7,3|4|7,3,3
B-train-00549,1,1,argmin,Số đơn,Điểm bán,B-train-00549-q01,Điểm bán phía Nam,12,Điểm bán phía Nam,12,True,9|12,9|12,2,2
B-train-00549,1,2,argmin,Kế hoạch,Khu vực,B-train-00549-q06,Đồng bằng sông Cửu Long,7,Miền Nam,5,False,7,5|7,1,2
B-train-00549,1,2,argmax,Tỷ lệ,Khu vực,B-train-00549-q07,Đồng bằng sông Cửu Long,7,Đồng bằng sông Cửu Long,7,True,7,5|7,1,2
B-train-00549,1,1,argmax,Giá trị bán,Điểm bán,B-train-00549-q10,Lâm Đồng,9,Lâm Đồng,9,True,9|12,9|12,2,2
B-train-00550,1,1,argmin,Kỳ trước,Nhóm chế độ,B-train-00550-q01,Thất nghiệp,4,Thất nghiệp,4,True,4,4,1,1
B-train-00550,1,2,argmax,Kỳ này,Trạm,B-train-00550-q02,Trạm Nam Sông,10,Trạm Nam Sông,10,True,5|7|10,6|7|10,3,3
B-train-00550,1,2,argmax,Lũy kế,Trạm,B-train-00550-q04,Trạm Cao Nguyên,7,Trạm Cao Nguyên,7,True,5|7|10,6|7|10,3,3
B-train-00550,1,2,argmin,Kỳ này,Trạm,B-train-00550-q06,Trạm Nam Sông,5,Trạm Tây Đô Đã đối chiếu,6,False,5|7|10,6|7|10,3,3
B-train-00551,1,1,argmax,Kỳ trước,Mã hàng,B-train-00551-q01,VT089,13,VT089,13,True,5|8|13,5|8|13,3,3
B-train-00551,1,1,argmin,Nhập,Mã hàng,B-train-00551-q03,VT688,5,VT688,5,True,5|8|13,5|8|13,3,3
B-train-00551,2,1,argmin,Lũy kế,Điểm bán,B-train-00551-q05,Miền Nam,9,Miền Nam,9,True,9,9,1,1
B-train-00551,1,1,argmax,Tồn đầu,Mã hàng,B-train-00551-q08,VT715,8,VT715,8,True,5|8|13,5|8|13,3,3
B-train-00552,1,2,argmax,Nhập,Mã hàng,B-train-00552-q01,VT030,15,Tây Nguyên,8,False,8|15,8,2,1
B-train-00552,1,2,argmin,Nhập,Mã hàng,B-train-00552-q07,Tây Nguyên,8,Tây Nguyên,8,True,8|15,8,2,1
B-train-00552,1,1,argmin,Nợ quá hạn,Chi nhánh,B-train-00552-q09,Đà Nẵng 01,15,Đà Nẵng 01,15,True,15,15,1,1
B-train-00553,2,1,argmax,Giá dự toán,Gói thầu,B-train-00553-q07,GT24,4,GT24,4,True,4,4,1,1
B-train-00553,1,1,argmin,Kỳ trước,Gói thầu,B-train-00553-q08,GT33,16,GT33,16,True,16,16,1,1
B-train-00554,1,2,argmax,Tỷ lệ,Khu vực,B-train-00554-q02,Miền Trung,9,Miền Trung,9,True,7|9,7|9,2,2
B-train-00554,1,2,argmin,Chênh lệch,Khu vực,B-train-00554-q03,Đồng bằng sông Cửu Long,7,Đồng bằng sông Cửu Long,7,True,7|9,7|9,2,2
B-train-00554,1,1,argmin,Đơn xử lý,Kho/điểm,B-train-00554-q04,Kho Đà Nẵng,4,Kho Đà Nẵng,4,True,4|6,4|6,2,2
B-train-00554,1,1,argmax,Kế hoạch năm,Kho/điểm,B-train-00554-q06,Kho Cần Thơ,6,Kho Cần Thơ,6,True,4|6,4|6,2,2
B-train-00555,1,2,argmin,Lũy kế,Nghiệp vụ,B-train-00555-q04,Đà Nẵng,5,Đà Nẵng,5,True,4|5|7,4|5|7,3,3
B-train-00555,2,1,argmax,Kỳ trước,Tuyến,B-train-00555-q07,TP.HCM – Cần Thơ,5,TP.HCM – Cần Thơ,5,True,5,5,1,1
B-train-00555,1,2,argmin,Tỷ lệ,Nghiệp vụ,B-train-00555-q09,Tai nạn con người,7,Tai nạn con người,7,True,4|5|7,4|5|7,3,3
B-train-00555,1,2,argmax,Kỳ này,Nghiệp vụ,B-train-00555-q10,Mức A | ưu tiên,4,Mức A | ưu tiên,4,True,4|5|7,4|5|7,3,3
B-train-00556,1,2,argmax,Nhập viện,Khoa,B-train-00556-q02,Ngoại,10,Ngoại,10,True,10|11,10|11,2,2
B-train-00556,1,2,argmin,Nhập viện,Khoa,B-train-00556-q06,Nhi,11,Nhi,11,True,10|11,10|11,2,2
B-train-00556,2,1,argmax,Định biên,Phòng ban,B-train-00556-q07,Vận hành,5,Kế toán,4,False,5,4,1,1
B-train-00557,2,1,argmin,Kế hoạch năm,Trạm,B-train-00557-q02,Mức A | ưu tiên,20,Mức A | ưu tiên,20,True,14|20,14|20,2,2
B-train-00557,2,1,argmax,Tổn thất,Trạm,B-train-00557-q07,Trạm Cao Nguyên,14,Trạm Cao Nguyên,14,True,14|20,14|20,2,2
B-train-00557,1,1,argmin,Kỳ này,Trạm,B-train-00557-q09,Trạm 110kV Bắc,18,Trạm 110kV Bắc,18,True,17|18,17|18,2,2
B-train-00557,1,1,argmax,Kỳ trước,Trạm,B-train-00557-q10,Trạm Cao Nguyên,17,Trạm Cao Nguyên,17,True,17|18,17|18,2,2
B-train-00558,1,2,argmin,Thiếu/thừa,Phòng ban,B-train-00558-q03,Vận hành,5,Vận hành,5,True,5|6,5|6,2,2
B-train-00558,1,1,argmax,COD,Điểm quan trắc,B-train-00558-q04,Sông Hồng,3,Sông Hồng,3,True,3,3,1,1
B-train-00558,1,2,argmin,Tuyển mới,Phòng ban,B-train-00558-q10,Công nghệ,6,Công nghệ,6,True,5|6,5|6,2,2
B-train-00559,1,2,argmin,Kỳ này,Khu vực,B-train-00559-q02,Tây Nguyên,6,Tây Nguyên,6,True,5|6,5|6,2,2
B-train-00559,1,2,argmax,Thực hiện,Khu vực,B-train-00559-q05,Miền Nam,5,Miền Nam,5,True,5|6,5|6,2,2
B-train-00559,1,1,argmax,Nợ quá hạn,Chi nhánh,B-train-00559-q08,Cần Thơ 02,12,Cần Thơ 02,12,True,9|12,9|12,2,2
B-train-00559,1,1,argmin,Tăng trưởng,Chi nhánh,B-train-00559-q10,Hải Phòng 02,9,Hải Phòng 02,9,True,9|12,9|12,2,2
B-train-00560,1,2,argmax,Kỳ này,Trạm,B-train-00560-q08,Trạm 110kV Bắc,13,Trạm 110kV Bắc,13,True,7|13,7|13,2,2
B-train-00560,1,2,argmax,Công suất đỉnh,Trạm,B-train-00560-q09,Trạm Cao Nguyên,7,Trạm Cao Nguyên,7,True,7|13,7|13,2,2
B-train-00561,1,2,argmin,Lũy kế,Trạm,B-train-00561-q01,Trạm Nam Sông,5,Trạm Nam Sông,5,True,5|7,3|5,2,2
B-train-00561,1,2,argmin,Tỷ trọng (%),Trạm,B-train-00561-q06,Trạm Cao Nguyên,7,Hải Phòng,3,False,5|7,3|5,2,2
B-train-00561,1,1,argmax,Giải ngân,Dự án,B-train-00561-q08,Trường liên cấp,5,Trường liên cấp,5,True,5,5,1,1
B-train-00562,1,2,argmax,Sự cố,Trạm,B-train-00562-q07,Trạm Tây Đô,11,Trạm 110kV Bắc,3,False,11,3,1,1
B-train-00562,1,1,argmax,Hành khách,Tuyến,B-train-00562-q09,Đà Nẵng – Huế,8,Đà Nẵng – Huế,8,True,8,8,1,1
B-train-00563,1,2,argmin,Doanh thu,Tuyến,B-train-00563-q02,Đà Nẵng – Huế,4,Hải Phòng,10,False,4,10,1,1
B-train-00563,1,1,argmin,Số đơn,Điểm bán,B-train-00563-q03,Điểm bán phía Nam,7,Điểm bán phía Nam,7,True,7|15,7|15,2,2
B-train-00563,1,1,argmax,Giá trị bán,Điểm bán,B-train-00563-q06,Siêu thị trung tâm,15,Siêu thị trung tâm,15,True,7|15,7|15,2,2
B-train-00564,2,1,argmin,Đã giải quyết,Nhóm chế độ,B-train-00564-q05,Thai sản,18,Thai sản,18,True,16|17|18|19,16|17|18|19,4,4
B-train-00564,2,1,argmax,Chi trả,Nhóm chế độ,B-train-00564-q07,Tai nạn lao động,19,Tai nạn lao động,19,True,16|17|18|19,16|17|18|19,4,4
B-train-00564,2,1,argmin,Kỳ này,Nhóm chế độ,B-train-00564-q08,Thất nghiệp,16,Thất nghiệp,16,True,16|17|18|19,16|17|18|19,4,4
B-train-00564,2,1,argmax,Kế hoạch năm,Nhóm chế độ,B-train-00564-q09,Ốm đau,17,Ốm đau,17,True,16|17|18|19,16|17|18|19,4,4
B-train-00565,1,1,argmax,Trễ hạn,Nhóm chế độ,B-train-00565-q03,Ốm đau,15,Ốm đau,15,True,5|15,5|15,2,2
B-train-00565,2,1,argmin,Chi trả,Nhóm chế độ,B-train-00565-q04,Thai sản,16,Thai sản,16,True,8|16,8|16,2,2
B-train-00565,1,1,argmin,Kỳ này,Nhóm chế độ,B-train-00565-q05,Ốm đau,5,Ốm đau,5,True,5|15,5|15,2,2
B-train-00565,2,1,argmax,Đã giải quyết,Nhóm chế độ,B-train-00565-q10,Hưu trí,8,Hưu trí,8,True,8|16,8|16,2,2
B-train-00566,1,1,argmax,Lũy kế,Khu vực,B-train-00566-q02,Tây Nguyên,6,Tây Nguyên,6,True,6|8|12,4|6|12,3,3
B-train-00566,1,1,argmin,Tỷ lệ,Khu vực,B-train-00566-q05,Đồng bằng sông Cửu Long,12,Đồng bằng sông Cửu Long,12,True,6|8|12,4|6|12,3,3
B-train-00566,1,1,argmax,Tỷ trọng (%),Khu vực,B-train-00566-q09,Miền Bắc,8,Đà Nẵng,4,False,6|8|12,4|6|12,3,3
B-train-00567,1,1,argmin,Kỳ trước,Khu vực,B-train-00567-q02,Cụm BTS-02,4,Cụm BTS-02,4,True,4|9,4|9,2,2
B-train-00567,1,2,argmax,Kỳ trước,Đơn vị,B-train-00567-q08,THPT Nguyễn Trãi,8,Đà Nẵng,6,False,8,6,1,1
B-train-00567,1,1,argmax,Tỷ trọng (%),Khu vực,B-train-00567-q09,Cụm BTS-02,9,Cụm BTS-02,9,True,4|9,4|9,2,2
B-train-00568,1,1,argmin,Lũy kế,Nghiệp vụ,B-train-00568-q02,Sức khỏe,8,Sức khỏe,8,True,8,8,1,1
B-train-00568,1,2,argmax,Công suất phòng,Điểm đến,B-train-00568-q04,Phố cổ Hội An,9,Tây Nguyên,13,False,8|9|11,8|11|13,3,3
B-train-00568,1,2,argmax,Lũy kế,Điểm đến,B-train-00568-q07,Vịnh Hạ Long,8,Vịnh Hạ Long,8,True,8|9|11,8|11|13,3,3
B-train-00568,1,2,argmin,Kế hoạch năm,Điểm đến,B-train-00568-q08,Nha Trang,11,Nha Trang,11,True,8|9|11,8|11|13,3,3
B-train-00569,2,1,argmax,Nhập,Mã hàng,B-train-00569-q04,VT712,10,VT712,10,True,10,10,1,1
B-train-00569,1,1,argmax,Tỷ trọng (%),Phòng ban,B-train-00569-q05,Chăm sóc khách hàng,8,Chăm sóc khách hàng,8,True,8|13,8|13,2,2
B-train-00569,1,1,argmin,Lũy kế,Phòng ban,B-train-00569-q06,Hành chính,13,Hành chính,13,True,8|13,8|13,2,2
B-train-00569,1,2,argmin,Tồn cuối,Mã hàng,B-train-00569-q07,VT386,14,Miền Trung,7,False,14,7,1,1
B-train-00570,2,1,argmax,Giải ngân,Dự án,B-train-00570-q03,Nhà máy nước,11,Nhà máy nước,11,True,8|11,8|11,2,2
B-train-00570,1,1,argmax,Kỳ này,Địa bàn,B-train-00570-q04,Cần Thơ,8,Cần Thơ,8,True,6|8,6|8,2,2
B-train-00570,1,1,argmin,Diện tích (ha),Địa bàn,B-train-00570-q06,Khánh Hòa,6,Khánh Hòa,6,True,6|8,6|8,2,2
B-train-00570,2,1,argmin,Giải ngân,Dự án,B-train-00570-q07,Cầu Đông Thành,8,Cầu Đông Thành,8,True,8|11,8|11,2,2
B-train-00571,1,1,argmax,Giá trị bán,Điểm bán,B-train-00571-q01,Siêu thị trung tâm,15,Siêu thị trung tâm,15,True,15,15,1,1
B-train-00571,2,1,argmin,Giá trị bán,Điểm bán,B-train-00571-q06,Cửa hàng 02,16,Cửa hàng 02,16,True,10|16,10|16,2,2
B-train-00571,2,1,argmax,Lũy kế,Điểm bán,B-train-00571-q08,Cửa hàng 01,10,Cửa hàng 01,10,True,10|16,10|16,2,2
B-train-00572,2,1,argmin,Doanh thu,Tuyến,B-train-00572-q04,TP.HCM – Cần Thơ,9,TP.HCM – Cần Thơ,9,True,9,9,1,1
B-train-00572,1,2,argmin,Kỳ này,Dự án,B-train-00572-q08,Cầu Đông Thành,8,Cầu Đông Thành,8,True,8,8,1,1
B-train-00573,1,2,argmin,COD,Điểm quan trắc,B-train-00573-q01,Sông Hương,9,Sông Hương,9,True,9|11,9|11,2,2
B-train-00573,1,2,argmax,BOD5,Điểm quan trắc,B-train-00573-q05,KCN Long Thành,11,KCN Long Thành,11,True,9|11,9|11,2,2
B-train-00573,1,1,argmax,Lưu lượng,Khu vực,B-train-00573-q09,Cụm BTS-02,4,Cụm BTS-02,4,True,4,4,1,1
B-train-00574,1,2,argmin,Sự cố,Trạm,B-train-00574-q03,Trạm 220kV Trung,4,Trạm 220kV Trung,4,True,4|6,4|13,2,2
B-train-00574,1,2,argmin,Kỳ trước,Trạm,B-train-00574-q04,Trạm Tây Đô,6,Hải Phòng,13,False,4|6,4|13,2,2
B-train-00574,1,1,argmax,Lũy kế,Địa bàn,B-train-00574-q06,Lâm Đồng,16,Lâm Đồng,16,True,16,16,1,1
B-train-00575,1,1,argmax,Kế hoạch năm,Gói thầu,B-train-00575-q02,GT08,14,GT89 Đã đối chiếu,7,False,13|14|19,7|13,3,2
B-train-00575,1,1,argmin,Kế hoạch năm,Gói thầu,B-train-00575-q08,GT26,13,GT26,13,True,13|14|19,7|13,3,2
B-train-00575,1,1,argmin,Giá dự toán,Gói thầu,B-train-00575-q09,GT22,19,GT89 Đã đối chiếu,7,False,13|14|19,7|13,3,2
B-train-00576,1,1,argmin,Kỳ này,Nghiệp vụ,B-train-00576-q04,Miền Bắc,10,Miền Bắc,10,True,6|10,6|10,2,2
B-train-00576,1,1,argmin,Kế hoạch năm,Nghiệp vụ,B-train-00576-q08,Hàng hóa,6,Hàng hóa,6,True,6|10,6|10,2,2
B-train-00577,1,1,argmax,Số chuyến,Tuyến,B-train-00577-q04,Đà Nẵng,5,Đà Nẵng,5,True,5|9|10,5|8|10,3,3
B-train-00577,1,1,argmin,Doanh thu,Tuyến,B-train-00577-q07,TP.HCM – Cần Thơ,9,Đà Nẵng – Huế,8,False,5|9|10,5|8|10,3,3
B-train-00577,1,1,argmin,Đúng giờ,Tuyến,B-train-00577-q08,Nha Trang – Đà Lạt,10,Đà Nẵng,5,False,5|9|10,5|8|10,3,3
B-train-00577,1,1,argmax,Hành khách,Tuyến,B-train-00577-q09,Nha Trang – Đà Lạt,10,Nha Trang – Đà Lạt,10,True,5|9|10,5|8|10,3,3
B-train-00578,1,1,argmin,Doanh thu,Điểm đến,B-train-00578-q02,Hải Phòng,12,Hải Phòng,12,True,12,12,1,1
B-train-00578,1,2,argmin,Thuê bao,Khu vực,B-train-00578-q07,Khu vực đô thị,6,Khu vực đô thị,6,True,6|7,6|7,2,2
B-train-00578,1,2,argmax,Tỷ lệ rớt cuộc,Khu vực,B-train-00578-q09,Mức A | ưu tiên,7,Mức A | ưu tiên,7,True,6|7,6|7,2,2
B-train-00579,1,1,argmax,Kỳ này,Kho/điểm,B-train-00579-q01,Kho Hà Nội,8,Kho Hà Nội,8,True,8|16,8|16,2,2
B-train-00579,1,1,argmin,Chi phí,Kho/điểm,B-train-00579-q06,Kho Hà Nội,8,Kho Hà Nội,8,True,8|16,8|16,2,2
B-train-00579,1,2,argmin,Kế hoạch năm,Gói thầu,B-train-00579-q08,GT86,3,Khánh Hòa,5,False,3,5,1,1
B-train-00579,1,1,argmax,Chi phí,Kho/điểm,B-train-00579-q10,Kho Cần Thơ,16,Kho Cần Thơ,16,True,8|16,8|16,2,2
B-train-00580,2,1,argmax,Lượt khách,Điểm bán,B-train-00580-q04,Điểm bán phía Nam,7,Cửa hàng 02,4,False,7|11,4|9,2,2
B-train-00580,1,1,argmax,Khách quốc tế,Điểm đến,B-train-00580-q06,Nha Trang,6,Nha Trang,6,True,6,6,1,1
B-train-00580,2,1,argmin,Lượt khách,Điểm bán,B-train-00580-q10,Lâm Đồng,11,Cửa hàng 02,9,False,7|11,4|9,2,2
B-train-00581,1,1,argmin,Công suất phòng,Điểm đến,B-train-00581-q01,Phú Quốc,7,Phú Quốc,7,True,7,7,1,1
B-train-00581,1,2,argmax,Giá trúng,Gói thầu,B-train-00581-q06,GT56,10,GT56,10,True,7|9|10,7|9|10,3,3
B-train-00581,1,2,argmin,Giá dự toán,Gói thầu,B-train-00581-q07,GT17,7,GT17,7,True,7|9|10,7|9|10,3,3
B-train-00581,1,2,argmax,Tỷ trọng (%),Gói thầu,B-train-00581-q09,GT96,9,GT96,9,True,7|9|10,7|9|10,3,3
B-train-00582,1,1,argmax,Lũy kế,Gói thầu,B-train-00582-q03,GT52,16,GT52,16,True,16,16,1,1
B-train-00582,2,1,argmin,Kỳ trước,Gói thầu,B-train-00582-q07,GT43,23,GT43,23,True,21|23,21|23,2,2
B-train-00582,2,1,argmax,Tỷ trọng (%),Gói thầu,B-train-00582-q10,GT23,21,GT23,21,True,21|23,21|23,2,2
B-train-00583,1,2,argmax,Doanh thu,Tuyến,B-train-00583-q04,TP.HCM – Cần Thơ,13,Nha Trang – Đà Lạt,10,False,13,10,1,1
